,Unnamed: 0,Buyer,# of transactions,Avg transaction price,avg holding period
5741,5741,0x9483ca68f9ae8af6208fdb7deb7ca728cdf3d659,3,23072.35,15832200.000000002
5742,5742,0x6dc1edc60ebb7c9f6a8cfd1d6e61368f9addefd4,3,36670.62333,10962060.0
5743,5743,0x8ee0ded1c94d1f0aa785cfc8571b08d871a088e6,3,32851.32,24839260.0
5744,5744,0xbae1b94df2349058d793e6c16e3c97d06bca75eb,3,104096.5167,3792540.0000000005
5745,5745,0xdfa9b2bf1a9db2f831fda578af51566d93a7c442,3,209431.57,12373520.0
5746,5746,0x5f34dbb8088cb7b4d15bad969e107f0a34b16790,3,31615.94,6722980.0
5747,5747,0x2d8d75d4ba64efda74eead05ac6127df4e46efa9,3,11117.46333,26413900.0
5748,5748,0x32337dbf7b59d0fb8217786e1abf6e57e7383cd8,3,135025.7133,14181540.0
5749,5749,0xaf0457caaa62b4ab20b2b0b90149e8334d981bd9,3,25451.38333,16697900.000000002
5750,5750,0xcdd99ee657a33b1da6802f4117d7e5cb2ffa5d79,3,17168.91333,25030860.0
5751,5751,0x4793849854370c25cf4412855aa0f5489e565b70,3,18793.77667,20669280.0
5752,5752,0xbb2906b49bc4a99295a9c99b710dcf3bfbf2c983,3,10352.30333,17810000.0
5753,5753,0xd3466d1f74f2d888d425d31127e7627103446e6a,3,42934.86333,23204200.0
5754,5754,0xedbad1542f53ef2b577be6438f9cefac227deb05,3,38834.93667,15309940.000000002
5755,5755,0x96234e93d9fb27fda6414d89adeb963f126f4704,3,24734.07,14157580.0
5756,5756,0x5a6abe2b4bd1e178d984afa8630cd6ac212b070b,3,17646.69667,13422020.0
5757,5757,0x67347cbc6e72f060881e31e58725050c8fda3ae4,3,10836.41333,20048920.0
5758,5758,0x8a4a7fd2f22096cf19853e71d69730d297a097ca,3,6173.653333,2143780.0
5759,5759,0x1524f97d2a17d44aa4956549b4e6050e3bd420ec,3,14676.06667,1760540.0
5760,5760,0x403802ae6ee64251f3c6c873b47a41031e3c1879,3,9993.746667,11852940.0
5761,5761,0x5689463018f0ffca1f352a1f2b6b304c714a41c6,3,27351.86,20932140.0
5762,5762,0x4e142fe48c71092e78be1f1082fa8ce0cb15c354,3,34558.77333,2989040.0
5763,5763,0x1341c0b5586bf11b8069a5651eb953fa8f25de19,3,9750.19,214600.0
5764,5764,0xc68324cd902bb6189db135e28c64aa332fb76680,3,13527.04667,3030260.0
5765,5765,0xc670d2a9c2b7c4910160625323e747480aeae584,3,18796.15333,4246180.0
5766,5766,0x7d989ce97cff246e23b2c8e9d431e922c3e85dea,3,16000.42,13154960.0
5767,5767,0x7f70893b33adc25a36f3fa9b430751cc94066a9e,3,3300.923333,1963740.0000000002
5768,5768,0x91b47c0ae0f21d7193c601e48331d7050c9be887,3,11166.64667,332600.0
5769,5769,0x5a912339e5aef57ee984dc48cf86c250ace98fd6,3,7021.19,6865760.0
5770,5770,0xa685291af7b258ce10d7135f6dd3ab44bd94ebfc,3,49857.94,11110560.0
5771,5771,0xcc1cb0fa339eb32e436dce1ba752bda72fc6edfe,3,12954.81,13434600.0
5772,5772,0x8b35496cbe5ad3f54b9b1ce692317169add443d0,3,44081.5,8396340.0
5773,5773,0x1cc0442f75553cc364f5aa627931fc0d92435352,3,39667.66,6808660.0
5774,5774,0x6bd4a8d3d91c59cdd3af19526f48deb01321cb67,3,8370.366667,16510360.000000002
5775,5775,0x386ff06e8f928be5ad16f7093a9381d38bdc83e3,3,126959.1833,24892980.0
5776,5776,0x7d87e23d7777d4829845f03f31721e10775799fd,3,22244.23,20425040.0
5777,5777,0xab5d3f7eca3e784eaca50b74cfe5d1114cc78d76,3,6148.86,7080700.0
5778,5778,0x7222c983f1cae08f68cab51d23a4544db478f1c9,3,20474.29,875100.0
5779,5779,0x49185f385b83332bda127b46e48d186083ab4988,3,20460.32667,17855620.0
5780,5780,0x240529b24291aa9ca6659187d1ca3cb5e66498ea,3,26552.13667,14815360.0
5781,5781,0x8418a464f0f51c958d1b57a5fb88d1a9896e8232,3,121668.46,11526300.0
5782,5782,0x1d06fb0edd994095866459c8af3e0a80c8134ad4,3,22540.90667,393980.0
5783,5783,0xe876387b8246663bc0f3c76114ad75d58cfd2b46,3,117046.02,26154320.0
5784,5784,0x9e7e99d56f8cadb8fde5956bc1c9b9ab1550ed2f,3,57636.30667,6145900.0
5785,5785,0x5ea00bc260417e58087a010c85703683bfa6419f,3,159826.22,9070880.0
5786,5786,0xcb73f1fa4b618e38fc76c2077c5dc8327488618f,3,22752.52333,3931280.0000000005
5787,5787,0xb1265e04db6c9d7fb38f13716a343e81677e506c,3,6529.056667,100100.0
5788,5788,0xf57d5eee82af5ecfd29d03b1ae24d611a1ae3193,3,30382.06,9843080.0
5789,5789,0x9b3a4a406e726bb3e6d9237dbda2923e27e4b3fd,3,15364.27333,13660240.0
5790,5790,0x24460aa606e1b2e3951dee308ab4122462494e02,3,4946.186667,848880.0
5791,5791,0xf57d762b6ece30242c4a2a1c022ed155ed5fba83,3,179842.0867,22809800.0
5792,5792,0x729edaed06e872cc4ee7637a3ca1900ac7eb404b,3,15368.98333,23284800.0
5793,5793,0xcda94fbd4843624a50238bbb2f53be18ba54256e,3,28867.24333,15309280.000000002
5794,5794,0xf2bef831670df52ae5492dcaf6ae62aac86f6cc7,3,11134.1,13470860.0
5795,5795,0xba44470a487badf6df9e93630801c88d466565f9,3,12405.08,16879840.0
5796,5796,0x30f0ae922ed25bf57d3aa250fbb251fa5eebdf45,3,24621.6,7610380.000000001
5797,5797,0x09a31e9ea6490991995d4ecec3c5748b993064fd,3,49461.61667,1196920.0
5798,5798,0xdfba132f511aef452137885cd40fe4284d18ec23,3,12768.66333,10031320.0
5799,5799,0x03576d59d983436688664926105a4795def1d381,3,18628.1,4201540.0
5800,5800,0x055005af3d27a17a2a56ed3b14b9f16fa1659969,3,11085.65667,3882220.0000000005
5801,5801,0xd7627772848a266d55a2607c5e48c2e5a79951de,3,229898.2033,3864860.0000000005
5802,5802,0x20d138bda94daeeb3448f362df465884ef11dedb,3,20540.19,39266940.0
5803,5803,0xe4af2493bb1f8d86c82a3bb631fd243f73da529c,3,24310.05,10927780.0
5804,5804,0x2b7d968142b33bea0c7c6420d55f08a449e1e5aa,3,10790.14333,8956660.0
5805,5805,0x183120585aaefd430ed6e481f175efbf7d7a37cd,3,200076.73,28458260.0
5806,5806,0xfe27c67d7a05e7d6c9c83672454a7db7f1fd3ef1,3,15732.75,5040020.0
5807,5807,0x11fab9134c4169377b297bc2c0c82891bbbe3d34,3,7377.296667,5602000.0
5808,5808,0x3869dbae46454efb20e20c136e751a272922530d,3,30321.27,12370240.0
5809,5809,0xd9fb3d78b125db44d8021b005993551f5086e0b8,3,11206.78333,104320.0
5810,5810,0x243b29f84108dca3da04d3cfdd0da9a5f9af940d,3,11851.25,19695280.0
5811,5811,0x3e8c1228b0ce0357e40274f4c555e8da3a4ddc96,3,43986.39333,2695400.0
5812,5812,0x36b15b28d574b9365e345736bb96d67b3442dbf4,3,11917.88667,388780.0
5813,5813,0xd87051c7b10ea48da69f91395419774572cc197b,3,115441.4,1019960.0000000001
5814,5814,0xe9b8c4f17413d40e7feeb2747dba119fabe49297,3,12418.63667,4138780.0000000005
5815,5815,0x290d4c04ffe4ab5d357af48cdc2b37717f24f491,3,17552.70667,14521560.0
5816,5816,0xf6fc1f7e45f740493365a60a1df3fa23891c5819,3,30869.35333,259620.00000000003
5817,5817,0x3c0d7b05c390ca358610a353276701275f3c236f,3,62652.20667,14166500.0
5818,5818,0xfb3f589742c05694b50d5d1c73c07cbea5a0183f,3,14975.61333,5515560.0
5819,5819,0xcf83f2897f298e5b687c8a5797fc0add698422aa,3,180958.6633,8061920.000000001
5820,5820,0x9e3bb7ee5714970a2a3b37dfe63abc14f0a7be38,3,20166.54,1675080.0
5821,5821,0xa02113a2ed51e82b05649709fbbd4232dc11244c,3,14510.25333,27459120.0
5822,5822,0x2c6d826389bceae625365200cac36bd50ce93408,3,157542.1533,25881680.0
5823,5823,0x35a214b13c9e223b8d511f343ac8fa94293233a1,3,18293.76,819000.0
5824,5824,0x1d216b8706be76f7906eb5872835ce5567fd2ef5,3,3399.176667,385460.0
5825,5825,0xf00c23af4229db3fed7d40676d8f863abfe1a1ce,3,28062.51,17051560.0
5826,5826,0xbe122bd5970b1e6cbf3db95bd28ef68b3868e84b,3,39424.11,724160.0
5827,5827,0xb99382ca36e03091bd44bbce168a2fd1b76aa095,3,2509.413333,2153380.0
5828,5828,0x277ba29263bb09658bbc973ce6c8f63019901e5d,3,29006.85333,29959540.000000004
5829,5829,0xfb976882336a54328dc0b5cc5c771068e780f8e0,3,23490.72333,102200.0
5830,5830,0xcf45cec80378dc32d41b94e709909d14ae81af48,3,28742.95667,12873820.0
5831,5831,0x567342da718cd174d5549854cefe93ec396ec246,3,30504.66333,13515700.0
5832,5832,0x3e17258a44f938db9803c18c3c762653f5a23e54,3,26403.32667,5513840.0
5833,5833,0x6769f6ce58c0231c92a32a1576da0d76cbf8d225,3,134269.1733,665100.0
5834,5834,0x1e7d6fdeca57d5fb389180bcbe7b902343cf338b,3,15212.38333,17276240.0
5835,5835,0xde0901b0fd45e56f524f9e3ec69389d9849eaa0d,3,57754.58333,390220.0
5836,5836,0x6a4eeff43a7f76e2ea3e3a6706306567dfa226ff,3,27961.95,6809160.0
5837,5837,0x059fe4871f4f4fd2bc929d2c4a1e3530c345b47f,3,9399.22,1147440.0
5838,5838,0x1fc62f7fe4de60fd58bb0af2797c38a67123e879,3,18904.28667,236760.00000000003
5839,5839,0x4064512967c9336196ecc2c1ac2cb48974a2da14,3,22487.24667,9859100.0
5840,5840,0xb4c342dc3b5862f44e7ad29016ec54047dc142c4,3,15812.21333,6670820.0
5841,5841,0x45e7d5f637cb8df95ddd56fde938c8fa1302f9fb,3,16740.80333,15965280.000000002
5842,5842,0xb49268af705bc1370780b6493c4cde872d89007f,3,22878.26,10278040.0
5843,5843,0xd6d1ef5351c3830a03b3ff83325deffbe97317ef,3,21893.82333,7291360.0
5844,5844,0xa1a18c3558365c098ad1306075d8ac9b9ab78219,3,16302.14333,225800.0
5845,5845,0x0fecd186dc38c3aa514efafa05499fef6abfbc51,3,10388.76333,11814400.0
5846,5846,0x84e2aeabb4f48551930b79371ebcd13f55a3ea88,3,14527.09,2659780.0
5847,5847,0x8471807507adf9978aa418c98be8aa13f8626052,3,15506.95,1817380.0
5848,5848,0x2b367f81ce9f87a9960567146b066cb76a7bbb13,3,49420.69667,13869000.0
5849,5849,0x066b4894be13ac0d49b24fc588668e428ec404e9,3,74910.87,1609660.0
5850,5850,0xa56c04347abee42f663eff9bc2d0147b97c8f782,3,13262.69,3988020.0000000005
5851,5851,0x79d3e5b7d18873442b43c08ef14b1ff068093143,3,114203.0433,17848820.0
5852,5852,0xa0f9284a7947d46b503a70895fb18aeda977ec60,3,179855.56,30218080.000000004
5853,5853,0x5d942ce4979cd99dd902ac72d2a09939eeb06b87,3,13612.84333,20225440.0
5854,5854,0x501b9745867010661c1719a65c224fa95b55d5e7,3,34526.45667,8551600.0
5855,5855,0xbc49d1d841e9b076cc5b32ca74308e3e8fdd88b8,3,8251.353333,595720.0
5856,5856,0xee818531a22e3058e0cd23a0149acf5c6e00a410,3,46291.93,9167680.0
5857,5857,0x124c13f76d34ff68ef90ab2558bd52ee83e95c9f,3,45436.89667,1317960.0
5858,5858,0x42f84b1f43e4213e337768e376da87ff99a5b58b,3,20734.49,22205620.0
5859,5859,0x638b2aa3dfc973c9dc727060cb54d7e39541b7f5,3,11462.18667,6148140.0
5860,5860,0xff6d2a1e36b93018542983ae80f396cc29da5a17,3,39185.7,458960.0
5861,5861,0xfff423212eb0b97788d43a0c38b7d5762ba3c6e6,3,46614.59333,2867700.0
5862,5862,0x340f7cbf51f3641e5a58ccd1ef59137499135adf,3,39776.74333,15569640.000000002
5863,5863,0x2770dcbeac0f764f61b42b9f09bdeb099273a70c,3,13608.9,6868660.0
5864,5864,0x1188c6fd989ec43b868b087e5733d47b66bd1c22,3,10903.20333,25457380.0
5865,5865,0x54cee53d9bcc28554b365ef45b2e899036bbae20,3,68579.74333,9296580.0
5866,5866,0x70ac14db2a9538599341299437de061874cfd52f,3,144047.4433,11744820.0
5867,5867,0x0f32b7383df1804bea3ad050fef30a2ca5193fd9,3,49251.99333,15083560.000000002
5868,5868,0xce30eb1e3ddc58a4195cae6b935e6cd7d1ead6ff,3,8751.24,33608940.0
5869,5869,0xed1917c5ee797cd2d885196a276cd93a9f9804ef,3,73372.73,2880980.0
5870,5870,0xbdc139d631717f9a84f7292e425233b8d0c3d8ef,3,22114.87,3456240.0
5871,5871,0x9b338fddc58a3a28042ff3fc9ae3ecbcfe0de267,3,10127.15667,17797920.0
5872,5872,0x9252b869b4234d0b0b9ddbc2e6336ecf79b2b9b8,3,8065.763333,8490520.0
5873,5873,0xf2450d1e606117ed6f149a63e908149e6bfe6355,3,95935.22667,3725700.0
5874,5874,0xeb599aa81b97788319478f88c14550dbd97605bb,3,7432.66,7699720.000000001
5875,5875,0x6d8d4cdcb8fb925195dd220ad1cb46006bfd40ea,3,15693.38,6223820.0
5876,5876,0x9658d095406b17b45b3109c7b8b57cfa641a2e15,3,16279.75333,7667380.000000001
5877,5877,0xa9df0e4f031c37fb117e3ace9f01526d02278038,3,8195.496667,72800.0
5878,5878,0xac095a8a6118393d6ae02b24da6888de459b13a7,3,18583.53667,285180.0
5879,5879,0x4b851fdb304fc6433d35e050b9296bf42f95aee8,3,16248.60333,25911060.0
5880,5880,0x47a1358b76d1ab022993e757b6365b9f346e7754,3,13305.11,1266720.0
5881,5881,0xa02404d00eb798cc3b9dae50ae162b42eea34f9e,3,8691.85,11313080.0
5882,5882,0xa3dec8ce4d2cf00edc13bb018f55fc8be5c09569,3,14818.43333,3123060.0
5883,5883,0xd26c9529aacfbac9e49eeb4f1c719c4621745bc8,3,38896.48,2127220.0
5884,5884,0x08046e2349017615d53d3977c307d39ab4eeb3cf,3,10976.91667,123640.00000000001
5885,5885,0xb4a7cfc7b8ca377a0deeced0ee944a98efbd432e,3,6362.66,1120300.0
5886,5886,0xd53ebe4ceda2fac1252d917d4fa37c5b87776edd,3,29757.34,22054860.0
5887,5887,0xffe6830ee2e4caf60911bcb623038c21b49aaab6,3,38733.66333,4385080.0
5888,5888,0x18c1bf0e3232ebf2411c3f7ae29ba21afcc601f1,3,2543.23,3902700.0000000005
5889,5889,0x3ff39c98f0f76d519773fbaa17e6fea8b26ff595,3,38750.88,23779860.0
5890,5890,0xc46d5cbf77e854f8fae1ef979421060f8ba36988,3,49120.25667,27418860.0
5891,5891,0x29429b21c174a7f28c3b0bd7adf7e80850b4698e,3,2541.05,1245320.0
5892,5892,0x422b96fbd43583f22006d704cad460111553e114,3,67178.71667,41916640.0
5893,5893,0x7e88854a5f2a5e6647fbe67f08a184dc0867a822,3,15842.5,17961260.0
5894,5894,0x6b807b1cc7e5cb402f4d9647042d94411c5e6c34,3,25430.65333,3679120.0
5895,5895,0x88723a696fa4ba1f37039f8c105e58d53917ad2e,3,20498.57333,4433360.0
5896,5896,0x9db82c502472d76742fdd69609dfcc6e01327401,3,21332.97667,8511200.0
5897,5897,0x4a20e647f6739e5a279f8d08dc8e93578de9ce7b,3,13698.63333,8928460.0
5898,5898,0xc13a36d61c17e7fd94d04c5a5ad5a3adcf0c744b,3,6757.926667,12873560.0
5899,5899,0x78b2b89855960ffbb6b9071a50d02ff0875063aa,3,312303.9633,9418760.0
5900,5900,0xc7f780545b35935fcd6ff70817b2eb8c192d0953,3,18049.99333,7022080.0
5901,5901,0x05689959dc890cfced4830094b4b45e85828bfcd,3,52073.90333,17907020.0
5902,5902,0xcb521695e45577804315eebcd90d44e842a60b54,3,3313.163333,885720.0
5903,5903,0xcfca7ba093477682b8bdfb90156a26e03b795f03,3,10026.97667,51120.0
5904,5904,0x6eeb849e8b3de5c88c35b37058d18547d9efd6ab,3,111276.2233,242880.00000000003
5905,5905,0x1a3574311b17517be5e93e413cca756c09de3960,3,8176.7,10832420.0
5906,5906,0x421789d625ce587ab9f545cc778502883f90442e,3,23565.29667,15110340.000000002
5907,5907,0x7757d629c1d38521bac60b0fe588e2e17ab71963,3,9225.69,260740.00000000003
5908,5908,0xab949cc484a0888da64aa45f8f8ceedc04625cb1,3,24270.58667,3300.0
5909,5909,0x744705e2f5098fe4721ebb623ba2fc8b1093f774,3,22643.94,4230760.0
5910,5910,0x9222cf504c11dcdc8642192917274b7a9884ea67,3,30876.69667,2483140.0
5911,5911,0x7b5537c847ee21a3b00c9593a299c45fb380653f,3,17472.30667,117100.00000000001
5912,5912,0x326a29bafa200165e8969d0267254c18787a18c7,3,13100.35667,8842160.0
5913,5913,0xda214a63da80d05b51664e9174a078f536027162,3,17115.74667,369980.0
5914,5914,0x3d5d1dea374c3b741b1321742cba7a2eb7467b66,3,14715.2,1066220.0
5915,5915,0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d,3,32106.23667,13647580.0
5916,5916,0xbd447f710c594e877cb3311f1da89089d0bfdd23,3,14274.63,3131400.0
5917,5917,0x11a8e8670970ef4782c90a2af8ccf20f9889c803,3,15982.90667,22140320.0
5918,5918,0xf293436e8b4f15715d1058d58d026fcb9121e558,3,13903.39333,390380.0
5919,5919,0xb75959df7b0dd6f9dfea69b3e1661e7b07b79600,3,49976.31,12879420.0
5920,5920,0xb193ddd834bdd822e46497dbdb6fcaaa29aa343c,3,46770.21,25222360.0
5921,5921,0x07a7890fff7a4c22f1e7fa385cefa06f09b221ab,3,22869.06333,26050020.0
5922,5922,0x96d5f564d347496f3217c2649599bef3a1ad59bc,3,44709.36667,216300.0
5923,5923,0x59a851891e2f0a1ea91351b042dd75b10af095d0,3,74408.11,2897380.0
5924,5924,0x85c1e06b5e7a30a08720c64dd024591e366e69c8,3,10729.98,15438520.000000002
5925,5925,0xac208f311616bfd35489a4db58122f380b7abc79,3,152771.1267,14147180.0
5926,5926,0x9def7edf5f712797918f41583d0774c03b50a27a,3,41153.46667,18022840.0
5927,5927,0x8bc47be1e3abbaba182069c89d08a61fa6c2b292,3,121655.64,12512640.0
5928,5928,0x000248b87c4db5a3e27938c3479410f35b477777,3,3839.213333,5572580.0
5929,5929,0x6adb6f4a004271aba4e8dbbbff348c6663479184,3,3104.323333,4411500.0
5930,5930,0x7144c9d2287df529403f7d56285f9baca3ea28a5,3,12360.99667,12821380.0
5931,5931,0xfb5df03e1d58d4a0ed9474ab0e6ce7f6a6baddc1,3,7046.366667,489680.00000000006
5932,5932,0x46168c5cd4ccb6d8d849bb34fbf2b7f6c1365f0b,3,18787.25667,32078260.000000004
5933,5933,0xb4bd55ef33322a274b31f5fc7ffadd6ebf7a668e,3,9053.393333,6361820.0
5934,5934,0xab9d1be48c5d6f442f2f137e5c3505ed2f4e310e,3,7087.093333,23439680.0
5935,5935,0xab6a4b6720fd6ab349fd394ce5028730877593a9,3,113531.41,20351720.0
5936,5936,0xd1c56d9dc18f4cd320c971a08cc20b56264f370d,3,14778.23,937180.0000000001
5937,5937,0x447b0a83297017b4dba9e2eec0adca4edad9854c,3,16932.05333,17383580.0
5938,5938,0x799604c8fd473dd9c708bc2de58fb7edacdc496e,3,6808.7,911080.0
5939,5939,0x566de524b2c6570f6d65bd3e65d6dfe057357305,3,15974.27333,5342640.0
5940,5940,0x81e1d132ad435e75c494bc4da432849b095287c7,3,19230.60333,9776780.0
5941,5941,0x90052888998dcd2492e6f5ae82773c9bfcf0c9a5,3,28361.07667,4212880.0
5942,5942,0x844b2d088a4e8d9fc8c62b9cf4cd4a3b6ca24ebb,3,134867.25,15835800.000000002
5943,5943,0x7fb79b31f8dff580082e0a23858e67cfa898ee6f,3,24366.53333,563740.0
5944,5944,0x221856c687333a29bbf5c8f29e7e0247436ccf7d,3,138506.7767,8741740.0
5945,5945,0x346252057e8f6ca1fa8894cfdc33ed8d93fe0836,3,61613.38667,9823740.0
5946,5946,0xcf34cfd4b294ab754c5dd312003a6bbdf2b74e81,3,264959.5,2309400.0
5947,5947,0xd572cd790b59752b26d3ec8b9f8029c91a57d4d1,3,13269.69,35094960.0
5948,5948,0x49e500ee70f4ac0959bb32e57fb30e1430ed9281,3,64348.17,23535480.0
5949,5949,0xb4079f1e529309eff78f634cb1a82397547e9d30,3,38008.26667,18534460.0
5950,5950,0x012b84787f3d55b89a95bf01ca8ea853fa5dff03,3,36348.95667,14682020.0
5951,5951,0xf5553631fb528e7413b1a96793a448d654ccf0e8,3,30166.46,22331840.0
5952,5952,0x1e218a3795479f1a9f0156f6e136db6f1613f7d8,3,109858.0533,5040120.0
5953,5953,0x90339c3d449b908eb51ba9a5fc42ef2dc170c0a1,3,6965.89,3097540.0
5954,5954,0xe8da3d3823ea3f93edcf0d3d387dc4629d9602cb,3,14732.95,428860.0
5955,5955,0xf58bda7d7963323ce765a401f89dd911264f73c6,3,249414.49,27294280.0
5956,5956,0x777db25185b52987701be1333c4254be9bef4cf2,3,5219.973333,8211200.000000001
5957,5957,0x803be2301fc1951f72ae61a2245863f39a01c87e,3,14579.57667,20423400.0
5958,5958,0x2fcebbf54251691cc8730392fdac752c019d659c,3,19358.14333,21430020.0
5959,5959,0x1b020544d1090ac87d41a4e4ec0f16f41c3a8fd3,3,18299.86,10360.0
5960,5960,0x0023107592fbba07b981b33a0a9660084003cb23,3,8381.29,16414780.000000002
5961,5961,0x0c2e9a64c9382bc2f99b092b3d0c3164375536d3,3,5731.463333,2227720.0
5962,5962,0x614c3ce52760343fccb7d908eda39f114620a1e7,3,5528.143333,804160.0
5963,5963,0xe51341e05699ed92c4d0402f4e955862423d3aa8,3,19289.04667,4203140.0
5964,5964,0x20c38f3daea55fa8e706efdefe3b1cff65eeecb1,3,91017.12333,580840.0
5965,5965,0xd987f029e04efb24c1746a2c9242cb6e34210590,3,23873.79,21440140.0
5966,5966,0x9cff401fd8a9e22ebf4c9a4a115e49c2c718f89f,3,22913.38667,5768280.0
5967,5967,0x1e63ff3a030e1eb13b4a27750ca0777198c7b030,3,15615.18667,161380.0
5968,5968,0x7afe1e49e6a44b2f1374a20eee4406a8fa691519,3,59861.34333,7468360.0
5969,5969,0xda6d2760f416fe7bb400735ab378f0fff85aec14,3,5156.396667,13962840.0
5970,5970,0x2112c5e398cf926f72d03bd5b00e63544798cfbb,3,7873.026667,14172660.0
5971,5971,0x100bdc7550faf97e12ea838dc85f5c36c3c30fa3,3,32705.45333,18811200.0
5972,5972,0x08321b282bdc787363779e8370e21fcc1da8eba6,3,36558.74,10461760.0
5973,5973,0x57ab29c581c57a6c020aaa8252ed437c5e7ab464,3,320361.3233,1696940.0
5974,5974,0xba5debf38d8b334a4565481113d20efdbf3f046e,3,58415.34333,31340.000000000004
5975,5975,0xa90cbef51b719026037fab7207ee2503aeee456f,3,35226.38333,8133020.000000001
5976,5976,0x69ede48709a0fd96ac1d6f9171c81d5b143a5899,3,5430.53,99220.0
5977,5977,0xf5dae674ba0dbc282bcb3fe03db3f10d8d52f65b,3,20667.39667,41403300.0
5978,5978,0xa9cadcd89f4906c82672b4154ffb19c4e8409ab5,3,338165.19,20430680.0
5979,5979,0x6d278bb7f397de6f91419db71512bf27c8c39dad,3,15661.39333,24783240.0
5980,5980,0xf195ae9369cae55d585fd839ae9255b11c06b455,3,41804.0,11885740.0
5981,5981,0x7af6ecd8c7bfe0039acaddd76cbb99b11afe426b,3,12222.69,37400700.0
5982,5982,0x224ce899f5124ee40c1fdcb791383e628a4caae0,3,5619.21,1397060.0
5983,5983,0xcbf3c9b38003fa550a7bff5206366c1f62480ba7,3,7964.196667,5830640.0
5984,5984,0x4ffe38115e278c6cd335f12e3c325bd5cc907de7,3,5430.653333,3020700.0
5985,5985,0x06b933af4d2b9b051f08411e06a7cb5b3fb1af62,3,136992.25,25837140.0
5986,5986,0x8e05bd9fa3059ec69c15bc1a6f4d94f0ac26ce00,3,21567.16,9332540.0
5987,5987,0x99b937db7e11f1abe6ee1795317912be46e20140,3,142554.72,10037080.0
5988,5988,0xbc4c2aeb7f520c1a834795d45c60a66e135f4b31,3,101060.5333,29735320.0
5989,5989,0x8fe8686b254e6685d38eabdc88235d74bf0cbead,3,29815.56667,16779460.0
5990,5990,0xcefd0e73cc48b0b9d4c8683e52b7d7396600abb2,3,35194.47,11577580.0
5991,5991,0xc626fbf6a0cbf75376117e656c5681d009fa3b57,3,14990.06667,39169960.0
5992,5992,0x1ed8c5f9592305d4d5adfc7a925a154d5929a67f,3,49536.93667,15604360.000000002
5993,5993,0xe41a26bf902930b5ef6998bb4e53dc0ad7fee599,3,18563.68333,851000.0
5994,5994,0xb95735067d51053f23fe2d848289dd1e6592ca8f,3,23497.91667,29742080.0
5995,5995,0xcbeb96f80b0eede5dcdfe893f6dc086d29830349,3,22902.59667,39385460.0
5996,5996,0xe8c917f48481160a71e4136aa4b63c3edcd6357b,3,33130.02333,792280.0
5997,5997,0xecc88f8f730610dd244fe3820489e1a3624d1357,3,35229.73333,17875820.0
5998,5998,0xd9edcf5915417301138e1062f98853ba825f6d75,3,21460.53,5577680.0
5999,5999,0x7bbfea11307af4203b6479831ad774fe7c491d9a,3,42663.68667,180.0
6000,6000,0xc02201e47707e3056553aefe1bd2324564bc4169,3,163494.2633,113500.0
6001,6001,0x0b2c327046b9f66e11752d1220bed0712b0d0188,3,20563.68667,2655520.0
6002,6002,0x24c2ff4d4cfcf4a2ad562b08eb9d282e76771304,3,29968.05,1367000.0
6003,6003,0x357f4a1448c59695d44bd5d49c7a100f0bcc39a1,3,26463.50667,5118980.0
6004,6004,0x28e3e03240c4b7101c474bdbcab13c6bc42cc7eb,3,50673.33,7198540.0
6005,6005,0xbed02f809b46e3eeb695106505d699785a5b987d,3,35129.48667,3466980.0
6006,6006,0x88e3378dfb5463a0d151f802a48a104698e90e3d,3,24970.62333,10602600.0
6007,6007,0x9fea0c2bf0115a65514697977976618a33e566ef,3,59665.85333,7584600.000000001
6008,6008,0xa90ba9188d06389cbd55f0edb8d9249969103672,3,32681.95667,13216280.0
6009,6009,0x5896d4d9c12967c6a9c19d470b0e6c246892d732,3,35202.30667,9031180.0
6010,6010,0xc62cdac5ea2ed377cce2f4ea16ecb2394f5ee469,3,41998.56,9892440.0
6011,6011,0x497609de703bc0422e7d80d2aec9e7eab0084d8f,3,402196.8467,15227140.000000002
6012,6012,0x819b0dc2176f9d60ea430758e11433c364c26dc8,3,115114.3967,18216980.0
6013,6013,0x7f6fe035059b4c332d8984c6fa9d01f1f03ba718,3,101057.46,3846260.0000000005
6014,6014,0x355963335c3d948f691c39b05deac4c31d1a7f6b,3,212180.57,10166900.0
6015,6015,0x05cb8fcc46b058c602a72ea81d6b3f28295761d3,3,38948.06,9601960.0
6016,6016,0xa8f6af28bfab672859acf31eca54c81a9cbbeb66,3,4141.57,2609480.0
6017,6017,0x892b8367c3324d040225de143a13378a0f14c5a8,3,234093.5867,10646860.0
6018,6018,0x7a5ea0db13bba29bf5dd1facc7c19d93f0017b46,3,20536.9,20610140.0
6019,6019,0xe47fa42303ce5bd6d925b1cd81e85a89ddfeed0f,3,37174.06333,1665640.0
6020,6020,0x1b441639d48b605589cff494a01abfc15ce0561d,3,42079.07,20465120.0
6021,6021,0x07781960a5d4e92f5903e9b88ecde7c17928a3cb,3,101967.92,19386380.0
6022,6022,0xcbb0a140815cebd010a816adda260f3f0478e94e,3,14215.87,21299520.0
6023,6023,0xb882cdadb39f779a66fb66ef6476dc42b591a367,3,37128.82333,25775580.0
6024,6024,0xae1034784b867a686d399daa5cbfb04bb191acef,3,4585.776667,26840.0
6025,6025,0xc1e69aef752f3b9b8be4e6b2e6c7a9c04d7f1166,3,12892.88667,646960.0
